id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
198,40,3,202649143,1.5,1,0.15,0.25,0,20,complete,,0,0,0.3167892,0,0,0,0,0,0,0,0,0,0
202,41,2,202650142,5,1,0.15,0.25,0,20,complete,,0,0,0.3312068,0,0,0,0,0,0,0,0,0,0
206,42,1,202651141,8.5,1,0.15,0.25,0,20,complete,,0,0,0.3523628,0,0,0,0,0,0,0,0,0,0
210,42,5,202651145,8.5,1,0.15,0.25,0,20,complete,,0,0,0.3814685,0,0,0,0,0,0,0,0,0,0
214,43,4,202652144,1.5,1.5,0.15,0.25,0,20,complete,,0,0,0.4398246,0,0,0,0,0,0,0,0,0,0
218,44,3,202653143,5,1.5,0.15,0.25,0,20,complete,,0,0,0.3444056,0,0,0,0,0,0,0,0,0,0
222,45,2,202654142,8.5,1.5,0.15,0.25,0,20,complete,,0,0,0.2032704,0,0,0,0,0,0,0,0,0,0
226,46,1,202655141,1.5,0.15,0.5,0.25,0,20,complete,,0,0,0.0157134,0,0,0,0,0,0,0,0,0,0
230,46,5,202655145,1.5,0.15,0.5,0.25,0,20,complete,,0,0,0.022688,0,0,0,0,0,0,0,0,0,0
234,47,4,202656144,5,0.15,0.5,0.25,0,20,complete,,0,0,0.018472,0,0,0,0,0,0,0,0,0,0
238,48,3,202657143,8.5,0.15,0.5,0.25,0,20,complete,,0,0,0.0204377,0,0,0,0,0,0,0,0,0,0
242,49,2,202658142,1.5,0.25,0.5,0.25,0,20,complete,,0,0,0.0199546,0,0,0,0,0,0,0,0,0,0
246,50,1,202659141,5,0.25,0.5,0.25,0,20,complete,,0,0,0.0219334,0,0,0,0,0,0,0,0,0,0
250,50,5,202659145,5,0.25,0.5,0.25,0,20,complete,,0,0,0.0245992,0,0,0,0,0,0,0,0,0,0
254,51,4,202660144,8.5,0.25,0.5,0.25,0,20,complete,,0,0,0.0233652,0,0,0,0,0,0,0,0,0,0
258,52,3,202661143,1.5,0.5,0.5,0.25,0,20,complete,,0,0,0.0197548,0,0,0,0,0,0,0,0,0,0
262,53,2,202662142,5,0.5,0.5,0.25,0,20,complete,,0,0,0.2883979,0,0,0,0,0,0,0,0,0,0
266,54,1,202663141,8.5,0.5,0.5,0.25,0,20,complete,,0,0,0.279343,0,0,0,0,0,0,0,0,0,0
270,54,5,202663145,8.5,0.5,0.5,0.25,0,20,complete,,0,0,0.0224175,0,0,0,0,0,0,0,0,0,0
274,55,4,202664144,1.5,1,0.5,0.25,0,20,complete,,0,0,0.2699862,0,0,0,0,0,0,0,0,0,0
278,56,3,202665143,5,1,0.5,0.25,0,20,complete,,0,0,0.3385259,0,0,0,0,0,0,0,0,0,0
282,57,2,202666142,8.5,1,0.5,0.25,0,20,complete,,0,0,0.299279,0,0,0,0,0,0,0,0,0,0
286,58,1,202667141,1.5,1.5,0.5,0.25,0,20,complete,,0,0,0.3950044,0,0,0,0,0,0,0,0,0,0
290,58,5,202667145,1.5,1.5,0.5,0.25,0,20,complete,,0,0,0.3704036,0,0,0,0,0,0,0,0,0,0
294,59,4,202668144,5,1.5,0.5,0.25,0,20,complete,,0,0,0.3447925,0,0,0,0,0,0,0,0,0,0
298,60,3,202669143,8.5,1.5,0.5,0.25,0,20,complete,,0,0,0.4221741,0,0,0,0,0,0,0,0,0,0
302,61,2,202670142,1.5,0.15,0.05,1,0,20,complete,,0,0,0.024643,0,0,0,0,0,0,0,0,0,0
306,62,1,202671141,5,0.15,0.05,1,0,20,complete,,0,0,0.3685093,0,0,0,0,0,0,0,0,0,0
310,62,5,202671145,5,0.15,0.05,1,0,20,complete,,0,0,0.2426017,0,0,0,0,0,0,0,0,0,0
314,63,4,202672144,8.5,0.15,0.05,1,0,20,complete,,0,0,0.0228968,0,0,0,0,0,0,0,0,0,0
318,64,3,202673143,1.5,0.25,0.05,1,0,20,complete,,0,0,0.0213018,0,0,0,0,0,0,0,0,0,0
322,65,2,202674142,5,0.25,0.05,1,0,20,complete,,0,0,0.3051534,0,0,0,0,0,0,0,0,0,0
326,66,1,202675141,8.5,0.25,0.05,1,0,20,complete,,0,0,0.2755723,0,0,0,0,0,0,0,0,0,0
330,66,5,202675145,8.5,0.25,0.05,1,0,20,complete,,0,0,0.3287714,0,0,0,0,0,0,0,0,0,0
334,67,4,202676144,1.5,0.5,0.05,1,0,20,complete,,0,0,0.3227344,0,0,0,0,0,0,0,0,0,0
338,68,3,202677143,5,0.5,0.05,1,0,20,complete,,0,0,0.3021711,0,0,0,0,0,0,0,0,0,0
342,69,2,202678142,8.5,0.5,0.05,1,0,20,complete,,0,0,0.0207285,0,0,0,0,0,0,0,0,0,0
346,70,1,202679141,1.5,1,0.05,1,0,20,complete,,0,0,0.3767978,0,0,0,0,0,0,0,0,0,0
350,70,5,202679145,1.5,1,0.05,1,0,20,complete,,0,0,0.3344097,0,0,0,0,0,0,0,0,0,0
354,71,4,202680144,5,1,0.05,1,0,20,complete,,0,0,0.3207368,0,0,0,0,0,0,0,0,0,0
358,72,3,202681143,8.5,1,0.05,1,0,20,complete,,0,0,0.4328737,0,0,0,0,0,0,0,0,0,0
362,73,2,202682142,1.5,1.5,0.05,1,0,20,complete,,0,0,0.383704,0,0,0,0,0,0,0,0,0,0
366,74,1,202683141,5,1.5,0.05,1,0,20,complete,,0,0,0.3990205,0,0,0,0,0,0,0,0,0,0
370,74,5,202683145,5,1.5,0.05,1,0,20,complete,,0,0,0.4396002,0,0,0,0,0,0,0,0,0,0
374,75,4,202684144,8.5,1.5,0.05,1,0,20,complete,,0,0,0.4047354,0,0,0,0,0,0,0,0,0,0
378,76,3,202685143,1.5,0.15,0.1,1,0,20,complete,,0,0,0.0294764,0,0,0,0,0,0,0,0,0,0
382,77,2,202686142,5,0.15,0.1,1,0,20,complete,,0,0,0.3278312,0,0,0,0,0,0,0,0,0,0
386,78,1,202687141,8.5,0.15,0.1,1,0,20,complete,,0,0,0.0218208,0,0,0,0,0,0,0,0,0,0
390,78,5,202687145,8.5,0.15,0.1,1,0,20,complete,,0,0,0.0233334,0,0,0,0,0,0,0,0,0,0
394,79,4,202688144,1.5,0.25,0.1,1,0,20,complete,,0,0,0.3258368,0,0,0,0,0,0,0,0,0,0
398,80,3,202689143,5,0.25,0.1,1,0,20,complete,,0,0,0.0250591,0,0,0,0,0,0,0,0,0,0
402,81,2,202690142,8.5,0.25,0.1,1,0,20,complete,,0,0,0.0212557,0,0,0,0,0,0,0,0,0,0
406,82,1,202691141,1.5,0.5,0.1,1,0,20,complete,,0,0,0.3155466,0,0,0,0,0,0,0,0,0,0
410,82,5,202691145,1.5,0.5,0.1,1,0,20,complete,,0,0,0.2764371,0,0,0,0,0,0,0,0,0,0
414,83,4,202692144,5,0.5,0.1,1,0,20,complete,,0,0,0.283347,0,0,0,0,0,0,0,0,0,0
418,84,3,202693143,8.5,0.5,0.1,1,0,20,complete,,0,0,0.3147665,0,0,0,0,0,0,0,0,0,0
422,85,2,202694142,1.5,1,0.1,1,0,20,complete,,0,0,0.4186015,0,0,0,0,0,0,0,0,0,0
426,86,1,202695141,5,1,0.1,1,0,20,complete,,0,0,0.3914359,0,0,0,0,0,0,0,0,0,0
430,86,5,202695145,5,1,0.1,1,0,20,complete,,0,0,0.292791,0,0,0,0,0,0,0,0,0,0
434,87,4,202696144,8.5,1,0.1,1,0,20,complete,,0,0,0.2167041,0,0,0,0,0,0,0,0,0,0
438,88,3,202697143,1.5,1.5,0.1,1,0,20,complete,,0,0,0.3183389,0,0,0,0,0,0,0,0,0,0
442,89,2,202698142,5,1.5,0.1,1,0,20,complete,,0,0,0.36621,0,0,0,0,0,0,0,0,0,0
446,90,1,202699141,8.5,1.5,0.1,1,0,20,complete,,0,0,0.3934718,0,0,0,0,0,0,0,0,0,0
450,90,5,202699145,8.5,1.5,0.1,1,0,20,complete,,0,0,0.3812193,0,0,0,0,0,0,0,0,0,0
454,91,4,202700144,1.5,0.15,0.15,1,0,20,complete,,0,0,0.0241512,0,0,0,0,0,0,0,0,0,0
458,92,3,202701143,5,0.15,0.15,1,0,20,complete,,0,0,0.0226491,0,0,0,0,0,0,0,0,0,0
462,93,2,202702142,8.5,0.15,0.15,1,0,20,complete,,0,0,0.0230112,0,0,0,0,0,0,0,0,0,0
466,94,1,202703141,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0225678,0,0,0,0,0,0,0,0,0,0
470,94,5,202703145,1.5,0.25,0.15,1,0,20,complete,,0,0,0.0224325,0,0,0,0,0,0,0,0,0,0
474,95,4,202704144,5,0.25,0.15,1,0,20,complete,,0,0,0.3270539,0,0,0,0,0,0,0,0,0,0
478,96,3,202705143,8.5,0.25,0.15,1,0,20,complete,,0,0,0.0234969,0,0,0,0,0,0,0,0,0,0
482,97,2,202706142,1.5,0.5,0.15,1,0,20,complete,,0,0,0.4238237,0,0,0,0,0,0,0,0,0,0
486,98,1,202707141,5,0.5,0.15,1,0,20,complete,,0,0,0.4594736,0,0,0,0,0,0,0,0,0,0
490,98,5,202707145,5,0.5,0.15,1,0,20,complete,,0,0,0.5300592,0,0,0,0,0,0,0,0,0,0
494,99,4,202708144,8.5,0.5,0.15,1,0,20,complete,,0,0,0.4606848,0,0,0,0,0,0,0,0,0,0
498,100,3,202709143,1.5,1,0.15,1,0,20,complete,,0,0,0.4485073,0,0,0,0,0,0,0,0,0,0
502,101,2,202710142,5,1,0.15,1,0,20,complete,,0,0,0.3938132,0,0,0,0,0,0,0,0,0,0
506,102,1,202711141,8.5,1,0.15,1,0,20,complete,,0,0,0.4811799,0,0,0,0,0,0,0,0,0,0
510,102,5,202711145,8.5,1,0.15,1,0,20,complete,,0,0,0.3602329,0,0,0,0,0,0,0,0,0,0
514,103,4,202712144,1.5,1.5,0.15,1,0,20,complete,,0,0,0.4368663,0,0,0,0,0,0,0,0,0,0
518,104,3,202713143,5,1.5,0.15,1,0,20,complete,,0,0,0.4183225,0,0,0,0,0,0,0,0,0,0
522,105,2,202714142,8.5,1.5,0.15,1,0,20,complete,,0,0,0.3288974,0,0,0,0,0,0,0,0,0,0
526,106,1,202715141,1.5,0.15,0.5,1,0,20,complete,,0,0,0.0232392,0,0,0,0,0,0,0,0,0,0
530,106,5,202715145,1.5,0.15,0.5,1,0,20,complete,,0,0,0.0223238,0,0,0,0,0,0,0,0,0,0
534,107,4,202716144,5,0.15,0.5,1,0,20,complete,,0,0,0.0244098,0,0,0,0,0,0,0,0,0,0
538,108,3,202717143,8.5,0.15,0.5,1,0,20,complete,,0,0,0.0229599,0,0,0,0,0,0,0,0,0,0
