budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,execution_mode,scenario_shard_index,scenario_shard_count,seed,repeated_setting_rate,nonfinite_fit_rate
50,0.5,0.05,1,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.00842850830545535,0.120148670345754,-0.0439147700335716,0.129610589719583,0.012043995929296,0.0100060632568488,25.1633333333333,3.55666666666667,process-shard,3,4,20260912,0.503266666666666,0.00333333333333297
50,0.5,0.05,1,0.03,4,0.015,0.5,0.025,300,0.996666666666667,0.996666666666667,0,-0.00985533453431277,0.121419986463024,-0.0439277358835135,0.129504357115647,0.012043995929296,0.0200121265136975,24.89,3.78333333333333,process-shard,2,4,20260912,0.4978,0.00333333333333297
50,0.5,0.05,1,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.0106864569205292,0.110659767252391,-0.0378314413184508,0.122547014588891,0.0107420281667737,0,24.4566666666667,2.67333333333333,process-shard,1,4,20260912,0.489133333333334,0
50,0.5,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,0.0063337833765094,0.114938073643331,-0.0459014767603638,0.126135489946334,0.0107420281667737,0.00997428532624838,24.7333333333333,2.81333333333333,process-shard,4,4,20260912,0.494666666666666,0
50,0.5,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.99,0.99,0,-0.000508504182539992,0.105994292813568,-0.0485416374097121,0.13119922781896,0.0107420281667737,0.0199485706524968,25.2866666666667,3.6,process-shard,3,4,20260912,0.505733333333334,0.01
50,0.5,0.05,2,0.015,4,0.0075,0,0,300,1,1,0,0.000296521717236766,0.111573788580399,-0.0439131368257443,0.127478901408461,0.00593503107057669,0,24.8566666666667,2.96666666666667,process-shard,3,4,20260912,0.497133333333334,0
50,0.5,0.05,2,0.015,4,0.0075,0.25,0.0125,300,1,1,0,0.00595918132334244,0.115327255353874,-0.0393177453557443,0.126149681482913,0.00593503107057669,0.0100183860974747,24.8233333333333,2.96333333333333,process-shard,2,4,20260912,0.496466666666666,0
50,0.5,0.05,2,0.015,4,0.0075,0.5,0.025,300,1,1,0,-0.00542152171396921,0.117300822355449,-0.0486259836569078,0.124484394245577,0.00593503107057669,0.0200367721949493,25.2033333333333,3.01333333333333,process-shard,1,4,20260912,0.504066666666666,0
50,0.5,0.05,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.000237947016827563,0.111691122944973,-0.0308772305095242,0.127389834333116,0.00538160033541065,0,24.3333333333333,2.86,process-shard,4,4,20260912,0.486666666666666,0
50,0.5,0.05,2,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,0.00110881874644562,0.11138710607073,-0.033918879620202,0.12342536967809,0.00538160033541065,0.0099974524179754,24.5633333333333,2.92666666666667,process-shard,3,4,20260912,0.491266666666666,0
50,0.5,0.05,2,0.015,5,0.00670820393249937,0.5,0.025,300,1,1,0,0.000162723582205044,0.115034710402627,-0.0307182125582803,0.127176496337766,0.00538160033541065,0.0199925337241637,24.8833333333333,3.58333333333333,process-shard,2,4,20260912,0.497666666666666,0
50,0.5,0.05,2,0.03,4,0.015,0,0,300,1,1,0,-0.00968584364706519,0.11474963928088,-0.0443012268346018,0.130075830522255,0.012043995929296,0,24.8333333333333,3.32666666666667,process-shard,1,4,20260912,0.496666666666666,0
50,0.5,0.05,2,0.03,4,0.015,0.25,0.0125,300,1,1,0,-0.00715784328861931,0.118847543287259,-0.0443025449678388,0.131986006808549,0.012043995929296,0.0100060632568488,25.0733333333333,3.29333333333333,process-shard,4,4,20260912,0.501466666666666,0
50,0.5,0.05,2,0.03,4,0.015,0.5,0.025,300,1,1,0,-0.00801367787584373,0.119447896701446,-0.0443695915001559,0.130604010838828,0.012043995929296,0.0200121265136975,24.8,3.48333333333333,process-shard,3,4,20260912,0.496,0
50,0.5,0.05,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.00969844260581752,0.111584222416724,-0.0390836472023734,0.123825707184887,0.0107420281667737,0,24.4933333333333,2.69333333333333,process-shard,2,4,20260912,0.489866666666666,0
50,0.5,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,0.00628157641428175,0.115201214877756,-0.0444070331348255,0.12399734545187,0.0107420281667737,0.00997428532624838,24.68,2.82,process-shard,1,4,20260912,0.4936,0
50,0.5,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,1,1,0,-0.000963261060351082,0.106549839827534,-0.0468366596968735,0.129421371598052,0.0107420281667737,0.0199485706524968,25.1133333333333,3.30666666666667,process-shard,4,4,20260912,0.502266666666666,0
50,0.5,0.1,0,0.015,4,0.0075,0,0,300,0.993333333333333,0.993333333333333,0,-0.00278934984491934,0.109336860281837,-0.0138979296586252,0.117555067829526,0.00602570611125023,0,32.4533333333333,3.5,process-shard,1,4,20260912,0.649066666666666,0.00666666666666704
50,0.5,0.1,0,0.015,4,0.0075,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.0108228285077809,0.11024216695785,-0.0280549669369722,0.120882731505556,0.00602570611125023,0.0201708630130469,32.89,3.36666666666667,process-shard,4,4,20260912,0.6578,0.00333333333333297
50,0.5,0.1,0,0.015,4,0.0075,0.5,0.05,300,0.996666666666667,0.996666666666667,0,0.0010236399197576,0.10119106780894,-0.0316847191014074,0.11997965786182,0.00602570611125023,0.0403417260260938,33.0133333333333,3.50333333333333,process-shard,3,4,20260912,0.660266666666666,0.00333333333333297
50,0.5,0.1,0,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.012610722404695,0.118169766895149,-0.0311772103064423,0.117782663048182,0.00534763519956116,0,32.6666666666667,3.03333333333333,process-shard,2,4,20260912,0.653333333333334,0
50,0.5,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.993333333333333,0.993333333333333,0,-0.00311236782438756,0.114104740585694,-0.0337900569981376,0.124778834480687,0.00534763519956115,0.0200712573923955,32.8266666666667,3.6,process-shard,1,4,20260912,0.656533333333334,0.00666666666666704
50,0.5,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,1,1,0,-0.0151862480472283,0.115354545486164,-0.0361267054875664,0.119491190753752,0.00534763519956115,0.0401425147847909,32.7433333333333,3.36,process-shard,4,4,20260912,0.654866666666666,0
50,0.5,0.1,0,0.03,4,0.015,0,0,300,0.996666666666667,0.996666666666667,0,0.00204510016273734,0.121273877510267,-0.0292789816299483,0.114149473647585,0.0119986147092314,0,32.7966666666667,3.46,process-shard,3,4,20260912,0.655933333333334,0.00333333333333297
50,0.5,0.1,0,0.03,4,0.015,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.00139505715614355,0.117892109922011,-0.036768353740646,0.117639462602671,0.0119986147092315,0.0201334828455762,32.78,3.33,process-shard,2,4,20260912,0.6556,0.00333333333333297
50,0.5,0.1,0,0.03,4,0.015,0.5,0.05,300,1,1,0,-0.00463851659297583,0.113845410258989,-0.0336656979477693,0.121596308499787,0.0119986147092314,0.0402669656911524,33.1066666666667,3.27,process-shard,1,4,20260912,0.662133333333334,0
50,0.5,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.996666666666667,0.996666666666667,0,0.00376654225900602,0.119368435903732,-0.0283830700344075,0.11199816069548,0.0107813404135686,0,32.53,3.19333333333333,process-shard,4,4,20260912,0.6506,0.00333333333333297
50,0.5,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.996666666666667,0.996666666666667,0,0.0113536642509356,0.117195833226654,-0.0421346838434574,0.115183735983598,0.0107813404135686,0.0200258749575963,32.6566666666667,3.30666666666667,process-shard,3,4,20260912,0.653133333333334,0.00333333333333297
50,0.5,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00059318183556907,0.114189536894513,-0.0314100286033189,0.116463770647198,0.0107813404135686,0.0400517499151925,32.8,3.44333333333333,process-shard,2,4,20260912,0.656,0.00333333333333297
50,0.5,0.1,1,0.015,4,0.0075,0,0,300,0.996666666666667,0.996666666666667,0,-0.00226371413254995,0.11039814454136,-0.01579777569947,0.118865432245211,0.00602570611125023,0,32.4866666666667,3.57333333333333,process-shard,2,4,20260912,0.649733333333334,0.00333333333333297
50,0.5,0.1,1,0.015,4,0.0075,0.25,0.025,300,0.993333333333333,0.993333333333333,0,-0.0103508502217624,0.111665005934174,-0.0273030903133652,0.121439048747894,0.00602570611125023,0.0201708630130469,32.9333333333333,3.55,process-shard,1,4,20260912,0.658666666666666,0.00666666666666704
50,0.5,0.1,1,0.015,4,0.0075,0.5,0.05,300,0.993333333333333,0.993333333333333,0,0.00101623853897349,0.100875612819342,-0.0312132771246657,0.120292913003588,0.00602570611125023,0.0403417260260938,33.0366666666667,3.61666666666667,process-shard,4,4,20260912,0.660733333333334,0.00666666666666704
50,0.5,0.1,1,0.015,5,0.00670820393249937,0,0,300,0.996666666666667,0.996666666666667,0,-0.0101795376717052,0.118508205667133,-0.0317612495475021,0.120232108887638,0.00534763519956116,0,32.72,3.18666666666667,process-shard,3,4,20260912,0.6544,0.00333333333333297
50,0.5,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,1,1,0,-0.00549910102997781,0.115544529572686,-0.035059885876614,0.12506988432217,0.00534763519956115,0.0200712573923955,32.8033333333333,3.48,process-shard,2,4,20260912,0.656066666666666,0
50,0.5,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.0150370005980808,0.115054225437623,-0.0340680685596223,0.116710988226614,0.00534763519956115,0.0401425147847909,32.7466666666667,3.43666666666667,process-shard,1,4,20260912,0.654933333333334,0.00333333333333297
50,0.5,0.1,1,0.03,4,0.015,0,0,300,1,1,0,0.00320393371234124,0.118914468830562,-0.0287569826478623,0.114918518385141,0.0119986147092314,0,32.7533333333333,3.33333333333333,process-shard,4,4,20260912,0.655066666666666,0
50,0.5,0.1,1,0.03,4,0.015,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.00115008939166217,0.112209896703013,-0.0380824287468777,0.11932767696015,0.0119986147092315,0.0201334828455762,32.8,3.43666666666667,process-shard,3,4,20260912,0.656,0.00333333333333297
50,0.5,0.1,1,0.03,4,0.015,0.5,0.05,300,1,1,0,-0.00354351735630632,0.106086761819298,-0.0322721502540163,0.119257457299198,0.0119986147092314,0.0402669656911524,33.0933333333333,3.28333333333333,process-shard,2,4,20260912,0.661866666666666,0
50,0.5,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.996666666666667,0.996666666666667,0,0.00339261211866351,0.121901531323229,-0.0309043786487643,0.115117855391686,0.0107813404135686,0,32.59,3.32,process-shard,1,4,20260912,0.6518,0.00333333333333297
50,0.5,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,1,1,0,0.0119003657346951,0.116715535590019,-0.0408218266816033,0.114619773651991,0.0107813404135686,0.0200258749575963,32.6233333333333,3.25,process-shard,4,4,20260912,0.652466666666666,0
50,0.5,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00201588367208612,0.116374697222688,-0.0331132486759079,0.11589288093966,0.0107813404135686,0.0400517499151925,32.86,3.59,process-shard,3,4,20260912,0.6572,0.00333333333333297
50,0.5,0.1,2,0.015,4,0.0075,0,0,300,1,1,0,-0.00134111766050977,0.109580716836961,-0.0138206289784162,0.117406999688672,0.00602570611125023,0,32.3866666666667,3.22333333333333,process-shard,3,4,20260912,0.647733333333334,0
50,0.5,0.1,2,0.015,4,0.0075,0.25,0.025,300,1,1,0,-0.0123460607681908,0.112397361925919,-0.0283883848234998,0.120529515309241,0.00602570611125023,0.0201708630130469,32.8233333333333,3.24666666666667,process-shard,2,4,20260912,0.656466666666666,0
50,0.5,0.1,2,0.015,4,0.0075,0.5,0.05,300,1,1,0,0.00136386801264762,0.10167433188481,-0.0324210000335724,0.121014965976211,0.00602570611125023,0.0403417260260938,32.98,3.36,process-shard,1,4,20260912,0.6596,0
50,0.5,0.1,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00931746436594648,0.115333343145896,-0.0319232283442997,0.118968698718698,0.00534763519956116,0,32.6466666666667,2.97333333333333,process-shard,4,4,20260912,0.652933333333334,0
50,0.5,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,1,1,0,-0.00279233435408049,0.112572906816233,-0.0344702241218973,0.126039276919636,0.00534763519956115,0.0200712573923955,32.74,3.35333333333333,process-shard,3,4,20260912,0.6548,0
50,0.5,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,1,1,0,-0.0147786024782961,0.114865914664756,-0.0346760281887403,0.118570790649049,0.00534763519956115,0.0401425147847909,32.7,3.35333333333333,process-shard,2,4,20260912,0.654,0
50,0.5,0.1,2,0.03,4,0.015,0,0,300,1,1,0,0.00491569602709175,0.116740346404044,-0.026668911202111,0.113617277129468,0.0119986147092314,0,32.7166666666667,3.16,process-shard,1,4,20260912,0.654333333333334,0
50,0.5,0.1,2,0.03,4,0.015,0.25,0.025,300,1,1,0,-0.000556651447773824,0.11262773365881,-0.0368266958593347,0.119746421342344,0.0119986147092315,0.0201334828455762,32.7166666666667,3.08333333333333,process-shard,4,4,20260912,0.654333333333334,0
50,0.5,0.1,2,0.03,4,0.015,0.5,0.05,300,1,1,0,-0.00288561085733562,0.104386788444273,-0.032324740694168,0.121997469201905,0.0119986147092314,0.0402669656911524,33.0433333333333,3.14333333333333,process-shard,3,4,20260912,0.660866666666666,0
50,0.5,0.1,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.00289186369160497,0.123006685915734,-0.0315705106421148,0.115417160638107,0.0107813404135686,0,32.59,3.17666666666667,process-shard,2,4,20260912,0.6518,0
50,0.5,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,1,1,0,0.0127050448411708,0.117111600853988,-0.0425657026729597,0.117966285218333,0.0107813404135686,0.0200258749575963,32.64,3.22333333333333,process-shard,1,4,20260912,0.6528,0
50,0.5,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,1,1,0,-0.00200086049448538,0.112854754710375,-0.0316793294509855,0.11752096064528,0.0107813404135686,0.0400517499151925,32.7666666666667,3.3,process-shard,4,4,20260912,0.655333333333334,0
